claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision,episode_id,customer_id,sequence_number,timestamp,request_id,order_id,claim_text,evidence_types,reason_code,approved_amount,requires_followup,previous_support_denials
WRONG_ITEM_CLAIM,920.83,False,0,0,2225.08,518,1,0,1,0,20.2,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,2,2026-01-10 13:43:00,POLICY_REQUEST_0002492,ORDER_001344,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,281.54,False,0,0,2225.08,518,2,0,2,0,265.3333333333333,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,3,2026-01-21 15:03:00,POLICY_REQUEST_0002493,ORDER_001343,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,637.4,False,0,0,2225.08,518,3,0,3,0,4.833333333333333,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,4,2026-01-21 19:53:00,POLICY_REQUEST_0002494,ORDER_001342,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,199.44,True,1,0,2225.08,518,4,0,4,0,89.65,APPROVE,EPISODE_00250,CUSTOMER_0250,5,2026-01-25 13:32:00,POLICY_REQUEST_0002495,ORDER_001341,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,199.44,False,0
NON_DELIVERY_CLAIM,5468.55,False,0,0,2225.08,518,5,1,4,0,2.45,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,6,2026-01-25 15:59:00,POLICY_REQUEST_0002496,ORDER_001346,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,6069.52,True,1,0,2225.08,518,6,1,5,0,21.35,ESCALATE,EPISODE_00250,CUSTOMER_0250,7,2026-01-26 13:20:00,POLICY_REQUEST_0002497,ORDER_001345,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,0
WRONG_ITEM_CLAIM,1027.4,False,0,0,2225.08,518,7,1,5,1,23.8,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,8,2026-01-27 13:08:00,POLICY_REQUEST_0002498,ORDER_001343,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2500.2,True,1,0,2225.08,518,8,1,6,1,38.9,APPROVE,EPISODE_00250,CUSTOMER_0250,9,2026-01-29 04:02:00,POLICY_REQUEST_0002499,ORDER_001341,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2500.2,False,0
SHORTAGE_CLAIM,1505.68,False,0,0,2225.08,518,9,2,6,1,9.916666666666666,REQUEST_EVIDENCE,EPISODE_00250,CUSTOMER_0250,10,2026-01-29 13:57:00,POLICY_REQUEST_0002500,ORDER_001343,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,718.55,True,1,2,1569.02,389,0,0,0,0,999.0,APPROVE,EPISODE_00251,CUSTOMER_0251,1,2026-01-03 15:07:00,POLICY_REQUEST_0002501,ORDER_001349,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,718.55,False,0
SUBSTITUTED_RETURN_CLAIM,249.76,False,0,2,1569.02,389,1,1,0,0,251.81666666666666,REQUEST_EVIDENCE,EPISODE_00251,CUSTOMER_0251,2,2026-01-14 02:56:00,POLICY_REQUEST_0002502,ORDER_001354,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1126.97,True,1,2,1569.02,389,2,1,1,0,235.05,APPROVE,EPISODE_00251,CUSTOMER_0251,3,2026-01-23 21:59:00,POLICY_REQUEST_0002503,ORDER_001354,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1126.97,False,0
SUBSTITUTED_RETURN_CLAIM,1560.44,True,1,2,1569.02,389,3,2,1,0,9.183333333333334,APPROVE,EPISODE_00251,CUSTOMER_0251,4,2026-01-24 07:10:00,POLICY_REQUEST_0002504,ORDER_001349,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1560.44,False,0
SHORTAGE_CLAIM,2247.64,True,1,2,1569.02,389,4,3,1,0,10.95,DENY,EPISODE_00251,CUSTOMER_0251,5,2026-01-24 18:07:00,POLICY_REQUEST_0002505,ORDER_001352,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,1508.54,True,1,2,1569.02,389,5,3,1,0,6.2,APPROVE,EPISODE_00251,CUSTOMER_0251,6,2026-01-25 00:19:00,POLICY_REQUEST_0002506,ORDER_001351,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1508.54,False,1
WRONG_ITEM_CLAIM,2892.73,False,0,2,1569.02,389,6,4,1,0,10.583333333333334,REQUEST_EVIDENCE,EPISODE_00251,CUSTOMER_0251,7,2026-01-25 10:54:00,POLICY_REQUEST_0002507,ORDER_001355,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,6960.05,False,0,2,1569.02,389,7,4,2,0,141.45,REQUEST_EVIDENCE,EPISODE_00251,CUSTOMER_0251,8,2026-01-31 08:21:00,POLICY_REQUEST_0002508,ORDER_001350,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
NON_DELIVERY_CLAIM,3427.97,False,0,2,1569.02,389,8,4,3,0,1.8333333333333333,REQUEST_EVIDENCE,EPISODE_00251,CUSTOMER_0251,9,2026-01-31 10:11:00,POLICY_REQUEST_0002509,ORDER_001353,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,1
SHORTAGE_CLAIM,4734.53,True,1,2,1569.02,389,9,4,4,0,3.3833333333333333,APPROVE,EPISODE_00251,CUSTOMER_0251,10,2026-01-31 13:34:00,POLICY_REQUEST_0002510,ORDER_001355,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,4734.53,False,1
SUBSTITUTED_RETURN_CLAIM,1225.21,True,1,1,88.07,560,0,0,0,0,999.0,APPROVE,EPISODE_00252,CUSTOMER_0252,1,2026-01-11 16:56:00,POLICY_REQUEST_0002511,ORDER_001361,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1225.21,False,0
NON_DELIVERY_CLAIM,1338.92,True,1,1,88.07,560,1,1,0,0,257.45,APPROVE,EPISODE_00252,CUSTOMER_0252,2,2026-01-22 10:23:00,POLICY_REQUEST_0002512,ORDER_001357,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1338.92,False,0
WRONG_ITEM_CLAIM,1422.92,False,0,1,88.07,560,2,2,0,0,120.46666666666667,REQUEST_EVIDENCE,EPISODE_00252,CUSTOMER_0252,3,2026-01-27 10:51:00,POLICY_REQUEST_0002513,ORDER_001357,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,3675.47,True,1,1,88.07,560,3,2,1,0,9.6,DENY,EPISODE_00252,CUSTOMER_0252,4,2026-01-27 20:27:00,POLICY_REQUEST_0002514,ORDER_001356,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SUBSTITUTED_RETURN_CLAIM,2502.77,True,1,1,88.07,560,4,2,1,0,15.966666666666667,APPROVE,EPISODE_00252,CUSTOMER_0252,5,2026-01-28 12:25:00,POLICY_REQUEST_0002515,ORDER_001358,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2502.77,False,1
NON_DELIVERY_CLAIM,3290.75,True,1,1,88.07,560,5,3,1,0,19.75,APPROVE,EPISODE_00252,CUSTOMER_0252,6,2026-01-29 08:10:00,POLICY_REQUEST_0002516,ORDER_001359,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,3290.75,False,1
NON_DELIVERY_CLAIM,8679.21,True,1,1,88.07,560,6,4,1,0,2.6666666666666665,ESCALATE,EPISODE_00252,CUSTOMER_0252,7,2026-01-29 10:50:00,POLICY_REQUEST_0002517,ORDER_001359,Customer reports a non_delivery_claim.,delivery_evidence,HIGH_VALUE_CASE,0.0,True,1
WRONG_ITEM_CLAIM,799.93,True,1,1,88.07,560,7,4,1,1,1.25,APPROVE,EPISODE_00252,CUSTOMER_0252,8,2026-01-29 12:05:00,POLICY_REQUEST_0002518,ORDER_001359,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,799.93,False,1
SHORTAGE_CLAIM,4256.06,True,1,1,88.07,560,8,5,1,1,12.15,APPROVE,EPISODE_00252,CUSTOMER_0252,9,2026-01-30 00:14:00,POLICY_REQUEST_0002519,ORDER_001360,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,4256.06,False,1
SUBSTITUTED_RETURN_CLAIM,1196.16,False,0,1,88.07,560,9,6,1,1,14.05,REQUEST_EVIDENCE,EPISODE_00252,CUSTOMER_0252,10,2026-01-30 14:17:00,POLICY_REQUEST_0002520,ORDER_001357,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,2239.69,False,0,0,1080.37,909,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,1,2026-01-08 09:29:00,POLICY_REQUEST_0002521,ORDER_001367,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,2276.92,False,0,0,1080.37,909,1,0,1,0,266.8,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,2,2026-01-19 12:17:00,POLICY_REQUEST_0002522,ORDER_001367,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,4988.71,True,1,0,1080.37,909,2,0,2,0,20.416666666666668,APPROVE,EPISODE_00253,CUSTOMER_0253,3,2026-01-20 08:42:00,POLICY_REQUEST_0002523,ORDER_001369,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,4988.71,False,0
WRONG_ITEM_CLAIM,2914.35,False,0,0,1080.37,909,3,1,2,0,171.61666666666667,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,4,2026-01-27 12:19:00,POLICY_REQUEST_0002524,ORDER_001366,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,2607.11,False,0,0,1080.37,909,4,1,3,0,22.95,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,5,2026-01-28 11:16:00,POLICY_REQUEST_0002525,ORDER_001367,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,246.94,False,0,0,1080.37,909,5,1,4,0,4.65,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,6,2026-01-28 15:55:00,POLICY_REQUEST_0002526,ORDER_001370,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,7449.07,False,0,0,1080.37,909,6,1,5,0,19.233333333333334,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,7,2026-01-29 11:09:00,POLICY_REQUEST_0002527,ORDER_001370,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,1656.42,True,1,0,1080.37,909,7,1,6,0,6.5,APPROVE,EPISODE_00253,CUSTOMER_0253,8,2026-01-29 17:39:00,POLICY_REQUEST_0002528,ORDER_001370,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1656.42,False,0
SUBSTITUTED_RETURN_CLAIM,2344.14,True,1,0,1080.37,909,8,2,6,0,2.15,APPROVE,EPISODE_00253,CUSTOMER_0253,9,2026-01-29 19:48:00,POLICY_REQUEST_0002529,ORDER_001369,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2344.14,False,0
SUBSTITUTED_RETURN_CLAIM,2355.97,False,0,0,1080.37,909,9,3,6,0,34.21666666666667,REQUEST_EVIDENCE,EPISODE_00253,CUSTOMER_0253,10,2026-01-31 06:01:00,POLICY_REQUEST_0002530,ORDER_001364,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,9040.7,False,0,0,1526.47,1053,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,1,2026-01-15 23:08:00,POLICY_REQUEST_0002531,ORDER_001378,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,5937.72,True,1,0,1526.47,1053,1,0,1,0,10.0,ESCALATE,EPISODE_00254,CUSTOMER_0254,2,2026-01-16 09:08:00,POLICY_REQUEST_0002532,ORDER_001378,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
SHORTAGE_CLAIM,4760.03,True,1,0,1526.47,1053,2,0,1,1,352.93333333333334,APPROVE,EPISODE_00254,CUSTOMER_0254,3,2026-01-31 02:04:00,POLICY_REQUEST_0002533,ORDER_001372,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,4760.03,False,0
NON_DELIVERY_CLAIM,224.05,False,0,0,1526.47,1053,3,1,1,1,23.783333333333335,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,4,2026-02-01 01:51:00,POLICY_REQUEST_0002534,ORDER_001377,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,1686.31,False,0,0,1526.47,1053,4,1,2,1,7.15,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,5,2026-02-01 09:00:00,POLICY_REQUEST_0002535,ORDER_001374,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,793.32,False,0,0,1526.47,1053,5,1,3,1,4.7,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,6,2026-02-01 13:42:00,POLICY_REQUEST_0002536,ORDER_001373,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,9316.84,False,0,0,1526.47,1053,6,1,4,1,4.65,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,7,2026-02-01 18:21:00,POLICY_REQUEST_0002537,ORDER_001375,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2209.19,True,1,0,1526.47,1053,7,1,5,1,1.4,APPROVE,EPISODE_00254,CUSTOMER_0254,8,2026-02-01 19:45:00,POLICY_REQUEST_0002538,ORDER_001375,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2209.19,False,0
SUBSTITUTED_RETURN_CLAIM,1627.82,False,0,0,1526.47,1053,8,2,5,1,23.0,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,9,2026-02-02 18:45:00,POLICY_REQUEST_0002539,ORDER_001374,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1493.97,False,0,0,1526.47,1053,9,2,6,1,21.516666666666666,REQUEST_EVIDENCE,EPISODE_00254,CUSTOMER_0254,10,2026-02-03 16:16:00,POLICY_REQUEST_0002540,ORDER_001375,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1863.59,False,0,0,2881.03,120,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00255,CUSTOMER_0255,1,2026-01-17 07:44:00,POLICY_REQUEST_0002541,ORDER_001381,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,1839.89,False,0,0,2881.03,120,1,0,1,0,12.433333333333334,REQUEST_EVIDENCE,EPISODE_00255,CUSTOMER_0255,2,2026-01-17 20:10:00,POLICY_REQUEST_0002542,ORDER_001381,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1440.24,True,1,0,2881.03,120,2,0,2,0,26.866666666666667,APPROVE,EPISODE_00255,CUSTOMER_0255,3,2026-01-18 23:02:00,POLICY_REQUEST_0002543,ORDER_001380,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1440.24,False,0
SUBSTITUTED_RETURN_CLAIM,3846.01,True,1,0,2881.03,120,3,1,2,0,183.85,APPROVE,EPISODE_00255,CUSTOMER_0255,4,2026-01-26 14:53:00,POLICY_REQUEST_0002544,ORDER_001381,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,3846.01,False,0
SHORTAGE_CLAIM,2507.82,False,0,0,2881.03,120,4,2,2,0,12.583333333333334,DENY,EPISODE_00255,CUSTOMER_0255,5,2026-01-27 03:28:00,POLICY_REQUEST_0002545,ORDER_001383,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,6850.09,False,0,0,2881.03,120,5,2,2,0,25.983333333333334,REQUEST_EVIDENCE,EPISODE_00255,CUSTOMER_0255,6,2026-01-28 05:27:00,POLICY_REQUEST_0002546,ORDER_001381,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,1712.41,True,1,0,2881.03,120,6,2,3,0,5.45,APPROVE,EPISODE_00255,CUSTOMER_0255,7,2026-01-28 10:54:00,POLICY_REQUEST_0002547,ORDER_001382,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1712.41,False,1
WRONG_ITEM_CLAIM,7410.68,False,0,0,2881.03,120,7,3,3,0,68.63333333333334,REQUEST_EVIDENCE,EPISODE_00255,CUSTOMER_0255,8,2026-01-31 07:32:00,POLICY_REQUEST_0002548,ORDER_001381,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,611.21,True,1,0,2881.03,120,8,3,4,0,5.75,APPROVE,EPISODE_00255,CUSTOMER_0255,9,2026-01-31 13:17:00,POLICY_REQUEST_0002549,ORDER_001380,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,611.21,False,1
WRONG_ITEM_CLAIM,5158.73,True,1,0,2881.03,120,9,4,4,0,7.7,ESCALATE,EPISODE_00255,CUSTOMER_0255,10,2026-01-31 20:59:00,POLICY_REQUEST_0002550,ORDER_001381,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,1
SHORTAGE_CLAIM,1970.03,True,1,0,2747.56,102,0,0,0,0,999.0,APPROVE,EPISODE_00256,CUSTOMER_0256,1,2026-01-22 08:30:00,POLICY_REQUEST_0002551,ORDER_001386,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1970.03,False,0
SHORTAGE_CLAIM,198.94,False,0,0,2747.56,102,1,1,0,0,17.283333333333335,REQUEST_EVIDENCE,EPISODE_00256,CUSTOMER_0256,2,2026-01-23 01:47:00,POLICY_REQUEST_0002552,ORDER_001385,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1189.91,False,0,0,2747.56,102,2,1,1,0,19.566666666666666,REQUEST_EVIDENCE,EPISODE_00256,CUSTOMER_0256,3,2026-01-23 21:21:00,POLICY_REQUEST_0002553,ORDER_001386,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,130.42,True,1,0,2747.56,102,3,1,2,0,13.65,APPROVE,EPISODE_00256,CUSTOMER_0256,4,2026-01-24 11:00:00,POLICY_REQUEST_0002554,ORDER_001386,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,130.42,False,0
SUBSTITUTED_RETURN_CLAIM,1500.59,False,0,0,2747.56,102,4,2,2,0,19.983333333333334,REQUEST_EVIDENCE,EPISODE_00256,CUSTOMER_0256,5,2026-01-25 06:59:00,POLICY_REQUEST_0002555,ORDER_001385,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,5180.15,True,1,0,2747.56,102,5,2,3,0,16.75,ESCALATE,EPISODE_00256,CUSTOMER_0256,6,2026-01-25 23:44:00,POLICY_REQUEST_0002556,ORDER_001389,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
NON_DELIVERY_CLAIM,2068.68,True,1,0,2747.56,102,6,2,3,1,21.866666666666667,APPROVE,EPISODE_00256,CUSTOMER_0256,7,2026-01-26 21:36:00,POLICY_REQUEST_0002557,ORDER_001384,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2068.68,False,0
SHORTAGE_CLAIM,2197.78,True,1,0,2747.56,102,7,3,3,1,3.1333333333333333,APPROVE,EPISODE_00256,CUSTOMER_0256,8,2026-01-27 00:44:00,POLICY_REQUEST_0002558,ORDER_001389,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,2197.78,False,0
NON_DELIVERY_CLAIM,2517.42,True,1,0,2747.56,102,8,4,3,1,23.383333333333333,APPROVE,EPISODE_00256,CUSTOMER_0256,9,2026-01-28 00:07:00,POLICY_REQUEST_0002559,ORDER_001388,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2517.42,False,0
SUBSTITUTED_RETURN_CLAIM,2440.54,False,0,0,2747.56,102,9,5,3,1,6.8,REQUEST_EVIDENCE,EPISODE_00256,CUSTOMER_0256,10,2026-01-28 06:55:00,POLICY_REQUEST_0002560,ORDER_001384,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,174.08,False,0,0,2413.01,685,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00257,CUSTOMER_0257,1,2026-01-06 22:10:00,POLICY_REQUEST_0002561,ORDER_001390,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,654.58,True,1,0,2413.01,685,1,0,1,0,372.98333333333335,DENY,EPISODE_00257,CUSTOMER_0257,2,2026-01-22 11:09:00,POLICY_REQUEST_0002562,ORDER_001390,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,4802.64,False,0,0,2413.01,685,2,0,1,0,185.26666666666668,REQUEST_EVIDENCE,EPISODE_00257,CUSTOMER_0257,3,2026-01-30 04:25:00,POLICY_REQUEST_0002563,ORDER_001391,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,2875.33,True,1,0,2413.01,685,3,0,2,0,3.0166666666666666,APPROVE,EPISODE_00257,CUSTOMER_0257,4,2026-01-30 07:26:00,POLICY_REQUEST_0002564,ORDER_001398,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2875.33,False,1
SUBSTITUTED_RETURN_CLAIM,6129.51,True,1,0,2413.01,685,4,1,2,0,6.816666666666666,ESCALATE,EPISODE_00257,CUSTOMER_0257,5,2026-01-30 14:15:00,POLICY_REQUEST_0002565,ORDER_001392,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,1
SUBSTITUTED_RETURN_CLAIM,2355.87,True,1,0,2413.01,685,5,1,2,1,18.6,APPROVE,EPISODE_00257,CUSTOMER_0257,6,2026-01-31 08:51:00,POLICY_REQUEST_0002566,ORDER_001392,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2355.87,False,1
SUBSTITUTED_RETURN_CLAIM,1737.23,True,1,0,2413.01,685,6,2,2,1,23.866666666666667,APPROVE,EPISODE_00257,CUSTOMER_0257,7,2026-02-01 08:43:00,POLICY_REQUEST_0002567,ORDER_001398,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1737.23,False,1
WRONG_ITEM_CLAIM,871.04,False,0,0,2413.01,685,7,3,2,1,11.033333333333333,REQUEST_EVIDENCE,EPISODE_00257,CUSTOMER_0257,8,2026-02-01 19:45:00,POLICY_REQUEST_0002568,ORDER_001394,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
SHORTAGE_CLAIM,2048.51,True,1,0,2413.01,685,8,3,3,1,4.616666666666666,DENY,EPISODE_00257,CUSTOMER_0257,9,2026-02-02 00:22:00,POLICY_REQUEST_0002569,ORDER_001393,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
NON_DELIVERY_CLAIM,1986.29,False,0,0,2413.01,685,9,3,3,1,19.716666666666665,REQUEST_EVIDENCE,EPISODE_00257,CUSTOMER_0257,10,2026-02-02 20:05:00,POLICY_REQUEST_0002570,ORDER_001391,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,2
SUBSTITUTED_RETURN_CLAIM,3944.06,True,1,0,1370.24,124,0,0,0,0,999.0,APPROVE,EPISODE_00258,CUSTOMER_0258,1,2026-01-02 07:03:00,POLICY_REQUEST_0002571,ORDER_001404,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,3944.06,False,0
WRONG_ITEM_CLAIM,3217.94,True,1,0,1370.24,124,1,1,0,0,203.51666666666668,APPROVE,EPISODE_00258,CUSTOMER_0258,2,2026-01-10 18:34:00,POLICY_REQUEST_0002572,ORDER_001399,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,3217.94,False,0
SUBSTITUTED_RETURN_CLAIM,2072.4,True,1,0,1370.24,124,2,2,0,0,221.41666666666666,APPROVE,EPISODE_00258,CUSTOMER_0258,3,2026-01-19 23:59:00,POLICY_REQUEST_0002573,ORDER_001402,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2072.4,False,0
SUBSTITUTED_RETURN_CLAIM,6617.04,False,0,0,1370.24,124,3,3,0,0,9.266666666666667,REQUEST_EVIDENCE,EPISODE_00258,CUSTOMER_0258,4,2026-01-20 09:15:00,POLICY_REQUEST_0002574,ORDER_001399,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,5057.09,False,0,0,1370.24,124,4,3,1,0,16.55,DENY,EPISODE_00258,CUSTOMER_0258,5,2026-01-21 01:48:00,POLICY_REQUEST_0002575,ORDER_001401,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,2065.05,True,1,0,1370.24,124,5,3,1,0,15.55,DENY,EPISODE_00258,CUSTOMER_0258,6,2026-01-21 17:21:00,POLICY_REQUEST_0002576,ORDER_001400,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,1
SHORTAGE_CLAIM,3923.38,True,1,0,1370.24,124,6,3,1,0,7.516666666666667,DENY,EPISODE_00258,CUSTOMER_0258,7,2026-01-22 00:52:00,POLICY_REQUEST_0002577,ORDER_001399,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,2
NON_DELIVERY_CLAIM,978.31,True,1,0,1370.24,124,7,3,1,0,18.55,APPROVE,EPISODE_00258,CUSTOMER_0258,8,2026-01-22 19:25:00,POLICY_REQUEST_0002578,ORDER_001399,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,978.31,False,3
