claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision
SUBSTITUTED_RETURN_CLAIM,1645.15,True,1,0,1508.51,42,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,5378.91,False,0,1,828.74,997,3,0,3,0,1.51666699,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4472.4,True,1,1,236.78,412,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,1301.16,True,1,1,303.87,256,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,2305.02,True,1,0,1915.56,691,2,1,1,0,1.7500003705555554,APPROVE
WRONG_ITEM_CLAIM,2047.61,False,0,0,2428.44,1038,2,2,0,0,4.150000852222222,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2547.18,False,0,4,3300.33,987,1,1,0,0,12.45000253111111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2824.25,True,1,2,1133.21,1193,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,431.4,False,0,0,586.64,643,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,523.29,False,0,2,1281.33,1208,2,1,1,0,13.416669387499999,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3414.19,True,1,1,2439.06,1131,1,0,1,0,6.683334724722222,DENY
SUBSTITUTED_RETURN_CLAIM,2269.36,True,1,2,1274.42,293,2,2,0,0,0.23333337861111111,APPROVE
SHORTAGE_CLAIM,2277.11,True,1,1,2778.13,1242,1,1,0,0,10.866668888055555,APPROVE
SHORTAGE_CLAIM,2455.61,True,1,0,1078.46,677,2,1,0,0,5.066667738611112,APPROVE
SHORTAGE_CLAIM,3597.1,False,0,1,237.06,334,1,1,0,0,16.56667001027778,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5412.05,True,1,0,2010.43,456,2,1,1,0,9.266668572222223,ESCALATE
SUBSTITUTED_RETURN_CLAIM,1603.29,False,0,1,96.69,933,1,1,0,0,10.866668888055555,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5085.01,True,1,0,2122.87,952,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,5764.98,True,1,1,2405.98,303,2,0,2,0,1.1666668958333333,ESCALATE
SHORTAGE_CLAIM,3542.08,True,1,0,2144.59,610,2,2,0,0,1.3000002558333332,DENY
SUBSTITUTED_RETURN_CLAIM,2746.63,False,0,1,1649.9,1210,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,763.98,True,1,0,2012.93,1079,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,5045.1,False,0,1,886.05,1277,1,1,0,0,1.283333585,REQUEST_EVIDENCE
SHORTAGE_CLAIM,811.87,True,1,1,2892.87,544,2,1,1,0,9.250001900555556,APPROVE
WRONG_ITEM_CLAIM,306.73,True,1,0,1145.31,878,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,6078.03,True,1,2,1274.42,293,3,3,0,0,0.2333333777777778,ESCALATE
SUBSTITUTED_RETURN_CLAIM,4580.17,False,0,0,123.55,494,2,1,0,0,5.4500011475,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1394.08,True,1,0,1715.77,542,2,0,2,0,14.833336330833333,APPROVE
SUBSTITUTED_RETURN_CLAIM,121.15,False,0,2,1525.62,1381,1,0,1,0,10.916668899166666,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5160.1,True,1,1,2670.88,110,1,0,0,1,9.683335320277777,DENY
WRONG_ITEM_CLAIM,704.45,False,0,0,27.57,684,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,7304.05,True,1,4,5309.57,1456,0,0,0,0,999.0,ESCALATE
WRONG_ITEM_CLAIM,3360.7,False,0,0,1764.93,838,1,0,1,0,16.416669979444443,REQUEST_EVIDENCE
SHORTAGE_CLAIM,7194.0,False,0,0,2144.59,610,3,2,0,0,0.2333333791666667,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1914.66,False,0,1,5381.96,1442,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2311.52,True,1,1,729.95,695,1,0,1,0,13.400002715277777,APPROVE
WRONG_ITEM_CLAIM,2336.43,False,0,0,12.37,438,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1563.22,True,1,1,413.98,879,1,0,1,0,2.4333338383333336,APPROVE
WRONG_ITEM_CLAIM,2053.41,True,1,1,1064.87,390,3,2,0,0,8.416668402777777,APPROVE
WRONG_ITEM_CLAIM,3557.46,True,1,0,2225.08,518,1,1,0,0,14.233336215277777,APPROVE
SHORTAGE_CLAIM,4949.87,False,0,0,1556.83,296,2,0,1,0,1.6666669944444445,DENY
NON_DELIVERY_CLAIM,7811.03,True,1,1,2574.66,861,4,1,2,0,5.066667717222222,ESCALATE
WRONG_ITEM_CLAIM,3080.52,True,1,1,1598.16,1087,1,1,0,0,2.3000004783333337,APPROVE
WRONG_ITEM_CLAIM,5905.9,False,0,1,760.9,450,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,694.12,False,0,0,399.61,624,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4934.36,False,0,0,2056.53,1166,2,2,0,0,6.066667935833333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2984.73,False,0,0,1302.75,473,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3942.85,True,1,0,967.81,320,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,364.74,True,1,0,180.33,1453,3,1,2,0,7.216668163333334,APPROVE
SUBSTITUTED_RETURN_CLAIM,1834.29,True,1,0,956.15,1213,1,0,1,0,3.383334026111111,APPROVE
SHORTAGE_CLAIM,295.75,False,0,1,1539.71,289,3,1,2,0,3.650000746388889,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4485.89,True,1,1,1728.85,1442,1,0,1,0,0.933333515,DENY
SUBSTITUTED_RETURN_CLAIM,2758.74,True,1,0,2862.47,1034,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,4705.81,True,1,0,916.53,591,1,1,0,0,11.566669024722222,APPROVE
SUBSTITUTED_RETURN_CLAIM,4779.41,True,1,2,2257.05,1487,2,1,1,0,3.3333340169444443,APPROVE
WRONG_ITEM_CLAIM,2216.34,True,1,0,544.22,1450,2,1,1,0,0.9500001847222223,APPROVE
NON_DELIVERY_CLAIM,3597.1,False,0,1,237.06,334,2,1,1,0,0.7000001358333333,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3992.33,False,0,0,66.11,1138,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1636.5,True,1,1,1598.16,1087,2,2,0,0,0.2666667177777778,APPROVE
WRONG_ITEM_CLAIM,1314.66,True,1,0,2687.1,194,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,2530.6,False,0,0,2777.03,590,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3225.26,True,1,1,1646.41,1474,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,4256.51,True,1,0,2065.5,1450,1,1,0,0,17.966670286666666,APPROVE
WRONG_ITEM_CLAIM,6862.36,True,1,0,947.07,828,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,226.2,True,1,4,5503.38,253,1,1,0,0,9.700001990277778,APPROVE
SUBSTITUTED_RETURN_CLAIM,1799.75,False,0,0,2990.55,1063,2,0,1,1,11.133335606944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3924.78,False,0,0,443.23,1288,1,0,0,1,6.75000140388889,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5238.22,False,0,0,1145.31,878,1,1,0,0,0.7166668075,DENY
SHORTAGE_CLAIM,5042.25,False,0,3,4869.1,661,2,0,2,0,10.233335427222222,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2630.42,True,1,1,1190.02,1452,2,2,0,0,7.4666682125,APPROVE
SHORTAGE_CLAIM,1985.91,True,1,0,1004.79,1297,3,1,1,1,2.2333337719444444,APPROVE
NON_DELIVERY_CLAIM,6749.7,False,0,1,1842.87,1477,1,1,0,0,15.650003158333334,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2622.21,True,1,0,255.46,1478,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,6362.16,False,0,2,2763.58,167,0,0,0,0,999.0,DENY
WRONG_ITEM_CLAIM,601.78,False,0,1,2892.87,544,3,2,1,0,0.8500001669444445,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,396.76,True,1,0,2312.3,1117,1,0,1,0,17.250003475555555,APPROVE
WRONG_ITEM_CLAIM,1961.0,True,1,0,143.18,1008,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,410.51,True,1,1,263.39,822,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,6916.98,True,1,0,2211.35,1152,1,1,0,0,7.100001477777778,ESCALATE
NON_DELIVERY_CLAIM,1022.93,True,1,0,2390.3,1438,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,3123.03,False,0,0,1259.48,1276,1,1,0,0,13.816669468611112,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3515.7,True,1,1,2470.02,295,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1916.54,False,0,0,2563.46,1185,0,0,0,0,999.0,DENY
SUBSTITUTED_RETURN_CLAIM,5433.04,False,0,1,182.1,175,2,2,0,0,3.2166673280555558,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4115.13,False,0,0,2511.24,789,1,0,0,0,14.333336235277779,DENY
NON_DELIVERY_CLAIM,1350.3,True,1,2,3034.03,43,2,1,1,0,4.133334176666667,APPROVE
SUBSTITUTED_RETURN_CLAIM,2278.21,False,0,1,361.62,190,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1726.78,True,1,0,1777.89,424,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2522.15,True,1,0,1594.41,918,0,0,0,0,999.0,DENY
WRONG_ITEM_CLAIM,2835.84,False,0,0,2962.05,1031,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1691.77,False,0,1,953.85,325,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5465.17,False,0,1,2521.92,1435,2,2,0,0,5.116667709166667,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2144.05,False,0,3,1312.78,743,2,0,2,0,8.000001654166667,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,506.8,False,0,1,2834.96,1345,1,0,1,0,9.783335341666668,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,8316.39,False,0,0,2056.77,322,2,2,0,0,3.333334018611111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1973.91,True,1,0,2289.33,690,1,1,0,0,8.233335035,APPROVE
WRONG_ITEM_CLAIM,7213.96,True,1,0,2198.02,550,3,3,0,0,9.316668583611111,ESCALATE
SUBSTITUTED_RETURN_CLAIM,783.17,False,0,1,278.85,49,1,1,0,0,16.383336640555555,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,5570.06,True,1,1,2066.55,393,2,2,0,0,2.8166672233333334,ESCALATE
NON_DELIVERY_CLAIM,2481.25,False,0,0,1826.98,292,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4932.35,True,1,0,849.89,169,1,1,0,0,13.533336081388889,APPROVE
SHORTAGE_CLAIM,2665.98,True,1,0,2428.44,1038,3,2,1,0,1.6000003175000002,APPROVE
SHORTAGE_CLAIM,1897.56,True,1,1,2698.77,1173,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,1494.79,True,1,1,478.11,179,1,1,0,0,9.216668561111112,APPROVE
SHORTAGE_CLAIM,2816.44,True,1,1,2066.55,393,3,2,0,1,0.10000001916666666,APPROVE
SUBSTITUTED_RETURN_CLAIM,1530.62,True,1,1,1812.16,572,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,4867.6,False,0,0,243.19,1425,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,9419.18,False,0,4,3769.08,707,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,132.34,True,1,0,2786.9,1381,1,0,1,0,13.450002731666666,APPROVE
SUBSTITUTED_RETURN_CLAIM,6369.37,False,0,0,1201.68,312,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2053.87,False,0,3,5911.44,1222,1,0,1,0,4.0833341658333335,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5077.07,True,1,0,2255.89,238,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,593.63,True,1,0,2383.8,1032,1,1,0,0,10.466668812222222,APPROVE
SUBSTITUTED_RETURN_CLAIM,3524.34,False,0,3,6284.76,1306,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,7438.0,False,0,3,3287.03,662,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1466.83,True,1,1,1413.66,1128,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1928.69,False,0,0,1580.05,1061,1,0,0,1,10.933335569166665,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,294.29,True,1,1,1714.11,445,1,1,0,0,4.566667596388889,APPROVE
WRONG_ITEM_CLAIM,1663.31,True,1,0,1915.56,691,3,2,1,0,1.9000003772222223,APPROVE
NON_DELIVERY_CLAIM,280.31,False,0,4,6658.13,1181,2,0,2,0,4.733334296944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1809.71,False,0,4,4198.3,1201,1,0,1,0,7.416668205277778,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1771.46,True,1,0,2667.56,823,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,4961.31,True,1,1,1159.93,1372,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,5896.54,False,0,1,2834.96,1345,2,0,2,0,0.5000000980555556,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2070.47,False,0,1,1116.04,1351,1,1,0,0,11.500002348333334,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5393.36,False,0,0,1513.26,277,1,1,0,0,11.566669028333333,DENY
SHORTAGE_CLAIM,5703.62,True,1,1,957.95,353,1,1,0,0,13.333336039444445,ESCALATE
NON_DELIVERY_CLAIM,2870.32,False,0,1,2267.73,40,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2429.55,False,0,0,41.63,768,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3546.91,False,0,1,1873.72,184,1,1,0,0,6.583334688888889,REQUEST_EVIDENCE
SHORTAGE_CLAIM,118.67,True,1,2,1549.51,813,2,0,2,0,6.650001375833333,DENY
SHORTAGE_CLAIM,2987.42,False,0,0,1852.69,354,4,2,2,0,2.700000532222222,DENY
NON_DELIVERY_CLAIM,288.1,False,0,1,2648.8,950,2,1,1,0,15.6833365025,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1794.07,False,0,0,847.37,829,1,0,1,0,18.01667029472222,DENY
SHORTAGE_CLAIM,201.61,True,1,0,2307.02,190,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,2434.59,False,0,0,1325.65,1218,2,0,2,0,14.833336333055556,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1897.73,False,0,1,927.0,669,4,3,1,0,2.4000004725,DENY
WRONG_ITEM_CLAIM,1671.77,False,0,0,1573.94,162,1,1,0,0,13.383336049166667,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2238.57,True,1,1,3640.09,589,1,0,0,0,19.65000396111111,DENY
WRONG_ITEM_CLAIM,7071.6,False,0,0,1285.52,632,1,1,0,0,4.833334313611111,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2164.57,False,0,0,2703.82,918,1,0,0,1,15.550003140833333,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2382.92,False,0,0,1111.13,270,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2734.38,False,0,0,68.24,1301,1,1,0,0,17.18333679527778,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1681.07,True,1,2,2570.25,731,2,2,0,0,11.63333570388889,APPROVE
WRONG_ITEM_CLAIM,3762.99,True,1,0,2542.0,1396,2,1,1,0,8.166668349722222,APPROVE
SUBSTITUTED_RETURN_CLAIM,1679.3,True,1,0,1346.53,40,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,4990.08,False,0,0,2532.09,1239,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,671.69,False,0,2,1400.45,357,1,0,1,0,6.416667965,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2475.21,True,1,1,1812.16,572,1,1,0,0,0.7166668061111111,DENY
SHORTAGE_CLAIM,2485.67,True,1,0,132.89,1129,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1975.83,True,1,0,2065.5,1450,2,2,0,0,1.4666669575,APPROVE
NON_DELIVERY_CLAIM,2696.0,False,0,1,1728.85,1442,2,0,1,0,1.6666669972222221,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,5772.87,False,0,0,153.47,912,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1814.47,False,0,1,770.91,880,0,0,0,0,999.0,DENY
SUBSTITUTED_RETURN_CLAIM,1968.8,False,0,0,1000.55,1430,2,1,0,1,13.50000274,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3339.29,True,1,0,1250.32,1455,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1689.8,True,1,2,3147.56,233,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,914.1,False,0,0,458.25,812,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,5481.48,True,1,0,2250.51,675,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,966.66,True,1,1,2342.92,672,2,0,2,0,6.133334574722222,DENY
SUBSTITUTED_RETURN_CLAIM,5552.74,True,1,1,968.04,373,1,1,0,0,19.883337336944443,ESCALATE
SUBSTITUTED_RETURN_CLAIM,2188.37,True,1,1,2992.1,1135,2,1,1,0,5.016667681944445,APPROVE
SHORTAGE_CLAIM,5789.84,True,1,4,2326.22,652,1,1,0,0,6.400001293611112,ESCALATE
NON_DELIVERY_CLAIM,1561.42,False,0,1,1810.91,604,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,340.75,True,1,0,1966.77,708,1,0,1,0,15.1000030525,APPROVE
SUBSTITUTED_RETURN_CLAIM,2491.95,True,1,0,1982.17,623,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,3407.71,True,1,0,1065.42,998,2,2,0,0,6.433334632777778,APPROVE
SHORTAGE_CLAIM,1576.38,False,0,0,2862.47,1034,1,1,0,0,1.9166670458333332,DENY
SHORTAGE_CLAIM,2502.01,True,1,0,2082.0,1431,1,1,0,0,10.033335386388888,DENY
SUBSTITUTED_RETURN_CLAIM,1520.4,True,1,1,710.25,951,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,7847.71,True,1,0,1476.17,558,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,3485.23,False,0,0,1419.48,633,2,1,1,0,10.283335435277777,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3155.52,True,1,0,524.11,554,1,0,1,0,18.76667044194444,APPROVE
WRONG_ITEM_CLAIM,7199.29,False,0,0,2198.02,550,4,3,0,1,1.2833335825,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1765.16,True,1,1,983.04,909,2,0,1,1,9.733335326666666,APPROVE
WRONG_ITEM_CLAIM,2599.22,False,0,0,380.46,376,2,1,1,0,3.7500007375,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2536.52,False,0,0,399.61,624,1,0,1,0,2.2000004344444446,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3958.05,False,0,4,4864.35,963,2,0,1,0,10.266668765555554,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,7183.38,True,1,0,2198.87,770,1,1,0,0,7.383334843611111,ESCALATE
SUBSTITUTED_RETURN_CLAIM,2124.96,True,1,3,5911.44,1222,2,0,2,0,1.1500002247222223,APPROVE
WRONG_ITEM_CLAIM,3176.44,False,0,0,1201.87,1406,1,0,1,0,9.366668587777777,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5954.83,True,1,1,1238.84,400,2,2,0,0,9.700001987777778,ESCALATE
WRONG_ITEM_CLAIM,1962.49,False,0,2,7522.46,1124,2,1,1,0,15.366669771388889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5983.31,False,0,0,2563.46,1185,1,0,0,0,1.6833336616666668,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2323.71,False,0,0,780.02,1457,1,0,0,0,4.650000941111111,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5583.55,False,0,0,1183.05,1094,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1964.16,True,1,0,827.89,809,3,1,1,0,5.900001189444445,APPROVE
WRONG_ITEM_CLAIM,4181.86,False,0,0,351.03,564,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1937.7,True,1,0,608.14,834,1,0,1,0,7.800001610000001,APPROVE
SHORTAGE_CLAIM,609.72,True,1,2,2281.54,322,1,0,1,0,19.566670599444446,DENY
SUBSTITUTED_RETURN_CLAIM,2171.67,False,0,0,2973.26,1233,2,1,0,1,4.9500009997222225,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1044.65,False,0,1,789.95,125,1,1,0,0,13.950002826944443,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1266.58,False,0,0,352.66,1488,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4663.6,False,0,1,6891.08,559,1,1,0,0,11.716669053611112,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4679.56,False,0,2,7522.46,1124,3,1,2,0,0.20000003833333332,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1965.84,False,0,0,460.47,1326,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,349.08,True,1,1,588.3,1459,2,0,1,1,7.200001451944445,APPROVE
NON_DELIVERY_CLAIM,3911.01,True,1,0,2202.9,1172,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,212.15,False,0,0,1295.52,163,1,1,0,0,4.250000836944444,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2052.73,True,1,1,5394.91,439,2,0,0,2,10.566668824999999,APPROVE
NON_DELIVERY_CLAIM,2721.06,False,0,0,886.67,1052,2,1,0,0,15.983336558333333,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4557.97,True,1,1,2071.56,1379,1,1,0,0,10.566668825277777,APPROVE
NON_DELIVERY_CLAIM,4687.98,False,0,3,1116.41,1003,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,7262.32,True,1,0,2569.87,1248,0,0,0,0,999.0,ESCALATE
NON_DELIVERY_CLAIM,3805.86,True,1,2,2717.01,68,3,1,2,0,7.900001622222223,APPROVE
NON_DELIVERY_CLAIM,7828.67,False,0,0,1976.67,1159,1,1,0,0,7.2500014625,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,370.37,True,1,0,1763.44,1300,1,1,0,0,12.650002571111111,APPROVE
SUBSTITUTED_RETURN_CLAIM,3833.68,False,0,0,2052.27,481,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1755.55,True,1,2,230.84,164,1,0,1,0,8.766668468333332,APPROVE
SHORTAGE_CLAIM,4251.19,False,0,0,2296.42,718,1,0,1,0,7.50000151138889,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2558.71,False,0,0,1297.52,1225,4,2,2,0,3.950000777222222,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1698.66,True,1,1,2090.63,455,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1336.86,False,0,1,464.42,1169,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3929.3,False,0,2,2709.38,89,1,0,1,0,20.516670789722223,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5359.88,True,1,1,4234.3,642,0,0,0,0,999.0,ESCALATE
NON_DELIVERY_CLAIM,2158.27,False,0,1,2405.98,303,3,0,2,1,3.283333980277778,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2701.37,False,0,0,1630.29,1217,3,2,0,1,12.450002531666668,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2246.44,True,1,0,508.75,818,1,1,0,0,15.450003122777778,APPROVE
WRONG_ITEM_CLAIM,2041.9,True,1,0,1238.88,94,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,3774.43,False,0,0,2914.88,611,4,3,1,0,3.8166674175,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2520.03,False,0,3,3287.03,662,1,0,1,0,1.7666670119444443,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,150.57,False,0,1,478.11,179,2,2,0,0,1.9666670525,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2859.99,True,1,1,2167.23,520,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,566.87,False,0,4,5735.08,784,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2044.76,False,0,0,835.7,465,1,0,1,0,12.850002610555556,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2477.52,True,1,2,1410.03,388,2,1,0,1,9.300001906666667,APPROVE
SHORTAGE_CLAIM,1624.2,False,0,3,5731.08,1386,2,0,1,1,13.983336171111112,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5563.69,True,1,1,263.39,822,1,1,0,0,2.500000491666667,ESCALATE
WRONG_ITEM_CLAIM,1616.84,False,0,3,4160.43,672,2,1,1,0,9.5500019575,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,746.43,True,1,0,49.91,642,2,0,2,0,11.633335705277778,APPROVE
NON_DELIVERY_CLAIM,2996.0,False,0,1,2764.6,1017,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5118.64,True,1,0,2140.11,635,1,1,0,0,9.883335357777778,ESCALATE
WRONG_ITEM_CLAIM,956.71,False,0,0,1973.49,493,2,0,1,0,6.016667880833333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1625.41,True,1,0,2049.67,1299,1,1,0,0,4.616667576666667,APPROVE
NON_DELIVERY_CLAIM,338.48,True,1,1,699.0,287,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1593.58,True,1,0,505.91,1330,2,1,0,1,4.600000906666667,APPROVE
